Id,Source,Target,Type
42074,13,1,directed
42075,13,1,directed
42076,13,1,directed
42077,13,1,directed
42078,13,1,directed
42079,13,1,directed
42080,13,1,directed
42081,13,1,directed
42082,13,1,directed
42083,13,1,directed
42084,13,1,directed
42085,13,1,directed
42086,13,1,directed
42087,13,1,directed
42088,13,1,directed
42089,13,1,directed
42090,13,1,directed
42091,13,1,directed
42092,13,1,directed
42093,13,1,directed
42094,13,1,directed
42095,13,1,directed
42096,13,1,directed
42097,13,1,directed
42098,13,1,directed
42099,13,1,directed
42100,13,1,directed
42101,13,1,directed
42102,13,1,directed
42103,13,1,directed
42104,13,1,directed
42105,13,1,directed
42106,13,1,directed
42107,13,1,directed
42108,13,1,directed
42109,13,1,directed
42110,13,1,directed
42111,13,1,directed
42112,13,1,directed
42113,13,1,directed
42114,13,1,directed
42115,13,1,directed
42116,13,1,directed
42117,13,1,directed
42118,13,1,directed
42119,13,1,directed
42120,13,1,directed
42121,13,1,directed
42122,13,1,directed
42123,13,1,directed
42124,13,1,directed
42125,13,1,directed
42126,13,1,directed
42127,13,1,directed
42128,13,1,directed
42129,13,1,directed
42130,13,1,directed
42131,13,1,directed
42132,13,1,directed
42133,13,1,directed
42134,13,1,directed
42135,13,1,directed
42136,13,1,directed
42137,13,1,directed
42138,13,1,directed
42139,13,1,directed
42140,13,1,directed
42141,13,1,directed
42142,13,1,directed
42143,13,1,directed
42144,13,1,directed
42145,13,1,directed
42146,13,1,directed
42147,13,1,directed
42148,13,1,directed
42149,13,1,directed
42150,13,1,directed
42151,13,1,directed
42152,13,1,directed
42153,13,1,directed
42154,13,1,directed
42155,13,1,directed
42156,13,1,directed
42157,13,1,directed
42158,13,1,directed
42159,13,1,directed
42160,13,1,directed
42161,13,1,directed
42162,13,1,directed
42163,13,1,directed
42164,13,1,directed
42165,13,1,directed
42166,13,1,directed
42167,13,1,directed
42168,13,1,directed
42169,13,1,directed
42170,13,1,directed
42171,13,1,directed
42172,13,1,directed
42173,13,1,directed
42174,13,1,directed
42175,13,1,directed
42176,13,1,directed
42177,13,1,directed
42178,13,1,directed
42179,13,1,directed
42180,13,1,directed
42181,13,1,directed
42182,13,1,directed
42183,13,1,directed
42184,13,1,directed
42185,13,1,directed
42186,13,1,directed
42187,13,1,directed
42188,13,1,directed
42189,13,1,directed
42190,13,1,directed
42191,13,1,directed
42192,13,1,directed
42193,13,1,directed
42194,13,1,directed
42195,13,1,directed
42196,13,1,directed
42197,13,1,directed
42198,13,1,directed
42199,13,1,directed
42200,13,1,directed
42201,13,1,directed
42202,13,1,directed
42203,13,1,directed
42204,13,1,directed
42205,13,1,directed
42206,13,1,directed
42207,13,1,directed
42208,13,1,directed
42209,13,1,directed
42210,13,1,directed
42211,13,1,directed
42212,13,1,directed
42213,13,1,directed
42214,13,1,directed
42215,13,1,directed
42216,13,1,directed
42217,13,1,directed
42218,13,1,directed
42219,13,1,directed
42220,13,1,directed
42221,13,1,directed
42222,13,1,directed
42223,13,1,directed
42224,13,1,directed
42225,13,1,directed
42226,13,1,directed
42227,13,1,directed
42228,13,1,directed
42229,13,1,directed
42230,13,1,directed
42231,13,1,directed
42232,13,1,directed
42233,13,1,directed
42234,13,1,directed
42235,13,1,directed
42236,13,1,directed
42237,13,1,directed
42238,13,1,directed
42239,13,1,directed
42240,13,1,directed
42241,13,1,directed
42242,13,1,directed
42243,13,1,directed
42244,13,1,directed
42245,13,1,directed
42246,13,1,directed
42247,13,1,directed
42248,13,1,directed
42249,13,1,directed
42250,13,1,directed
42251,13,1,directed
42252,13,1,directed
42253,13,1,directed
42254,13,1,directed
42255,13,1,directed
42256,13,1,directed
42257,13,1,directed
42258,13,1,directed
42259,13,1,directed
42260,13,1,directed
42261,13,1,directed
42262,13,1,directed
42263,13,1,directed
42264,13,1,directed
42265,13,1,directed
42266,13,1,directed
42267,13,1,directed
42268,13,1,directed
42269,13,1,directed
42270,13,1,directed
42271,13,1,directed
42272,13,1,directed
42273,13,1,directed
42274,13,1,directed
42275,13,1,directed
42276,13,1,directed
42277,13,1,directed
42278,13,1,directed
42279,13,1,directed
42280,13,1,directed
42281,13,1,directed
42282,13,1,directed
42283,13,1,directed
42284,13,1,directed
42285,13,1,directed
42286,13,1,directed
42287,13,1,directed
42288,13,1,directed
42289,13,1,directed
42290,13,1,directed
42291,13,1,directed
42292,13,1,directed
42293,13,1,directed
42294,13,1,directed
42295,13,1,directed
42296,13,1,directed
42297,13,1,directed
42298,13,1,directed
42299,13,1,directed
42300,13,1,directed
42301,13,1,directed
42302,13,1,directed
42303,13,1,directed
42304,13,1,directed
42305,13,1,directed
42306,13,1,directed
42307,13,1,directed
42308,13,1,directed
42309,13,1,directed
42310,13,1,directed
42311,13,1,directed
42312,13,1,directed
42313,13,1,directed
42314,13,1,directed
42315,13,1,directed
42316,13,1,directed
42317,13,1,directed
42318,13,1,directed
42319,13,1,directed
42320,13,1,directed
42321,13,1,directed
42322,13,1,directed
42323,13,1,directed
42324,13,1,directed
42325,13,1,directed
42326,13,1,directed
42327,13,1,directed
42328,13,1,directed
42329,13,1,directed
42330,13,1,directed
42331,13,1,directed
42332,13,1,directed
42333,13,1,directed
42334,13,1,directed
42335,13,1,directed
42336,13,1,directed
42337,13,1,directed
42338,13,1,directed
42339,13,1,directed
42340,13,1,directed
42341,13,1,directed
42342,13,1,directed
42343,13,1,directed
42344,13,1,directed
42345,13,1,directed
42346,13,1,directed
42347,13,1,directed
42348,13,1,directed
42349,13,1,directed
42350,13,1,directed
42351,13,1,directed
42352,13,1,directed
42353,13,1,directed
42354,13,1,directed
42355,13,1,directed
42356,13,1,directed
42357,13,1,directed
42358,13,1,directed
42359,13,1,directed
42360,13,1,directed
42361,13,1,directed
42362,13,1,directed
42363,13,1,directed
42364,13,1,directed
42365,13,1,directed
42366,13,1,directed
42367,13,1,directed
42368,13,1,directed
42369,13,1,directed
42370,13,1,directed
42371,13,1,directed
42372,13,1,directed
42373,13,1,directed
42374,13,1,directed
42375,13,1,directed
42376,13,1,directed
42377,13,1,directed
42378,13,1,directed
42379,13,1,directed
42380,13,1,directed
42381,13,1,directed
42382,13,1,directed
42383,13,1,directed
42384,13,1,directed
42385,13,1,directed
42386,13,1,directed
42387,13,1,directed
42388,13,1,directed
42389,13,1,directed
42390,13,1,directed
42391,13,1,directed
42392,13,1,directed
42393,13,1,directed
42394,13,1,directed
42395,13,1,directed
42396,13,1,directed
42397,13,1,directed
42398,13,1,directed
42399,13,1,directed
42400,13,1,directed
42401,13,1,directed
42402,13,1,directed
42403,13,1,directed
42404,13,1,directed
42405,13,1,directed
42406,13,1,directed
42407,13,1,directed
42408,13,1,directed
42409,13,1,directed
42410,13,1,directed
42411,13,1,directed
42412,13,1,directed
42413,13,1,directed
42414,13,1,directed
42415,13,1,directed
42416,13,1,directed
42417,13,1,directed
42418,13,1,directed
42419,13,1,directed
42420,13,1,directed
42421,13,1,directed
42422,13,1,directed
42423,13,1,directed
42424,13,1,directed
42425,13,1,directed
42426,13,1,directed
42427,13,1,directed
42428,13,1,directed
42429,13,1,directed
42430,13,1,directed
42431,13,1,directed
42432,13,1,directed
42433,13,1,directed
42434,13,1,directed
42435,13,1,directed
42436,13,1,directed
42437,13,1,directed
42438,13,1,directed
42439,13,1,directed
42440,13,1,directed
42441,13,1,directed
42442,13,1,directed
42443,13,1,directed
42444,13,1,directed
42445,13,1,directed
42446,13,1,directed
42447,13,1,directed
42448,13,1,directed
42449,13,1,directed
42450,13,1,directed
42451,13,1,directed
42452,13,1,directed
42453,13,1,directed
42454,13,1,directed
42455,13,1,directed
42456,13,1,directed
42457,13,1,directed
42458,13,1,directed
42459,13,1,directed
42460,13,1,directed
42461,13,1,directed
42462,13,1,directed
42463,13,1,directed
42464,13,1,directed
42465,13,1,directed
42466,13,1,directed
42467,13,1,directed
42468,13,1,directed
42469,13,1,directed
42470,13,1,directed
42471,13,1,directed
42472,13,1,directed
42473,13,1,directed
42474,13,1,directed
42475,13,1,directed
42476,13,1,directed
42477,13,1,directed
42478,13,1,directed
42479,13,1,directed
42480,13,1,directed
42481,13,1,directed
42482,13,1,directed
42483,13,1,directed
42484,13,1,directed
42485,13,1,directed
42486,13,1,directed
42487,13,1,directed
42488,13,1,directed
42489,13,1,directed
42490,13,1,directed
42491,13,1,directed
42492,13,1,directed
42493,13,1,directed
42494,13,1,directed
42495,13,1,directed
42496,13,1,directed
42497,13,1,directed
42498,13,1,directed
42499,13,1,directed
42500,13,1,directed
42501,13,1,directed
42502,13,1,directed
42503,13,1,directed
42504,13,1,directed
42505,13,1,directed
42506,13,1,directed
42507,13,1,directed
42508,13,1,directed
42509,13,1,directed
42510,13,1,directed
42511,13,1,directed
42512,13,1,directed
42513,13,1,directed
42514,13,1,directed
42515,13,1,directed
42516,13,1,directed
42517,13,1,directed
42518,13,1,directed
42519,13,1,directed
42520,13,1,directed
42521,13,1,directed
42522,13,1,directed
42523,13,1,directed
42524,13,1,directed
42525,13,1,directed
42526,13,1,directed
42527,13,1,directed
42528,13,1,directed
42529,13,1,directed
42530,13,1,directed
42531,13,1,directed
42532,13,1,directed
42533,13,1,directed
42534,13,1,directed
42535,13,1,directed
42536,13,1,directed
42537,13,1,directed
42538,13,1,directed
42539,13,1,directed
42540,13,1,directed
42541,13,1,directed
42542,13,1,directed
42543,13,1,directed
42544,13,1,directed
42545,13,1,directed
42546,13,1,directed
42547,13,1,directed
42548,13,1,directed
42549,13,1,directed
42550,13,1,directed
42551,13,1,directed
42552,13,1,directed
42553,13,1,directed
42554,13,1,directed
42555,13,1,directed
42556,13,1,directed
42557,13,1,directed
42558,13,1,directed
42559,13,1,directed
42560,13,1,directed
42561,13,1,directed
42562,13,1,directed
42563,13,1,directed
42564,13,1,directed
42565,13,1,directed
42566,13,1,directed
42567,13,1,directed
42568,13,1,directed
42569,13,1,directed
42570,13,1,directed
42571,13,1,directed
42572,13,1,directed
42573,13,1,directed
42574,13,1,directed
42575,13,1,directed
42576,13,1,directed
42577,13,1,directed
42578,13,1,directed
42579,13,1,directed
42580,13,1,directed
42581,13,1,directed
42582,13,1,directed
42583,13,1,directed
42584,13,1,directed
42585,13,1,directed
42586,13,1,directed
42587,13,1,directed
42588,13,1,directed
42589,13,1,directed
42590,13,1,directed
42591,13,1,directed
42592,13,1,directed
42593,13,1,directed
42594,13,1,directed
42595,13,1,directed
42596,13,1,directed
42597,13,1,directed
42598,13,1,directed
42599,13,1,directed
42600,13,1,directed
42601,13,1,directed
42602,13,1,directed
42603,13,1,directed
42604,13,1,directed
42605,13,1,directed
42606,13,1,directed
42607,13,1,directed
42608,13,1,directed
42609,13,1,directed
42610,13,1,directed
42611,13,1,directed
42612,13,1,directed
42613,13,1,directed
42614,13,1,directed
42615,13,1,directed
42616,13,1,directed
42617,13,1,directed
42618,13,1,directed
42619,13,1,directed
42620,13,1,directed
42621,13,1,directed
42622,13,1,directed
42623,13,1,directed
42624,13,1,directed
42625,13,1,directed
42626,13,1,directed
42627,13,1,directed
42628,13,1,directed
42629,13,1,directed
42630,13,1,directed
42631,13,1,directed
42632,13,1,directed
42633,13,1,directed
42634,13,1,directed
42635,13,1,directed
42636,13,1,directed
42637,13,1,directed
42638,13,1,directed
42639,13,1,directed
42640,13,1,directed
42641,13,1,directed
42642,13,1,directed
42643,13,1,directed
42644,13,1,directed
42645,13,1,directed
42646,13,1,directed
42647,13,1,directed
42648,13,1,directed
42649,13,1,directed
42650,13,1,directed
42651,13,1,directed
42652,13,1,directed
42653,13,1,directed
42654,13,1,directed
42655,13,1,directed
42656,13,1,directed
42657,13,1,directed
42658,13,1,directed
42659,13,1,directed
42660,13,1,directed
42661,13,1,directed
42662,13,1,directed
42663,13,1,directed
42664,13,1,directed
42665,13,1,directed
42666,13,1,directed
42667,13,1,directed
42668,13,1,directed
42669,13,1,directed
42670,13,1,directed
42671,13,1,directed
42672,13,1,directed
42673,13,1,directed
42674,13,1,directed
42675,13,1,directed
42676,13,1,directed
42677,13,1,directed
42678,13,1,directed
42679,13,1,directed
42680,13,1,directed
42681,13,1,directed
42682,13,1,directed
42683,13,1,directed
42684,13,1,directed
42685,13,1,directed
42686,13,1,directed
42687,13,1,directed
42688,13,1,directed
42689,13,1,directed
42690,13,1,directed
42691,13,1,directed
42692,13,1,directed
42693,13,1,directed
42694,13,1,directed
42695,13,1,directed
42696,13,1,directed
42697,13,1,directed
42698,13,1,directed
42699,13,1,directed
42700,13,1,directed
42701,13,1,directed
42702,13,1,directed
42703,13,1,directed
42704,13,1,directed
42705,13,1,directed
42706,13,1,directed
42707,13,1,directed
42708,13,1,directed
42709,13,1,directed
42710,13,1,directed
42711,13,1,directed
42712,13,1,directed
42713,13,1,directed
42714,13,1,directed
42715,13,1,directed
42716,13,1,directed
42717,13,1,directed
42718,13,1,directed
42719,13,1,directed
42720,13,1,directed
42721,13,1,directed
42722,13,1,directed
42723,13,1,directed
42724,13,1,directed
42725,13,1,directed
42726,13,1,directed
42727,13,1,directed
42728,13,1,directed
42729,13,1,directed
42730,13,1,directed
42731,13,1,directed
42732,13,1,directed
42733,13,1,directed
42734,13,1,directed
42735,13,1,directed
42736,13,1,directed
42737,13,1,directed
42738,13,1,directed
42739,13,1,directed
42740,13,1,directed
42741,13,1,directed
42742,13,1,directed
42743,13,1,directed
42744,13,1,directed
42745,13,1,directed
42746,13,1,directed
42747,13,1,directed
42748,13,1,directed
42749,13,1,directed
42750,13,1,directed
42751,13,1,directed
42752,13,1,directed
42753,13,1,directed
42754,13,1,directed
42755,13,1,directed
42756,13,1,directed
42757,13,1,directed
42758,13,1,directed
42759,13,1,directed
42760,13,1,directed
42761,13,1,directed
42762,13,1,directed
42763,13,1,directed
42764,13,1,directed
42765,13,1,directed
42766,13,1,directed
42767,13,1,directed
42768,13,1,directed
42769,13,1,directed
42770,13,1,directed
42771,13,1,directed
42772,13,1,directed
42773,13,1,directed
42774,13,1,directed
42775,13,1,directed
42776,13,1,directed
42777,13,1,directed
42778,13,1,directed
42779,13,1,directed
42780,13,1,directed
42781,13,1,directed
42782,13,1,directed
42783,13,1,directed
42784,13,1,directed
42785,13,1,directed
42786,13,1,directed
42787,13,1,directed
42788,13,1,directed
42789,13,1,directed
42790,13,1,directed
42791,13,1,directed
42792,13,1,directed
42793,13,1,directed
42794,13,1,directed
42795,13,1,directed
42796,13,1,directed
42797,13,1,directed
42798,13,1,directed
42799,13,1,directed
42800,13,1,directed
42801,13,1,directed
42802,13,1,directed
42803,13,1,directed
42804,13,1,directed
42805,13,1,directed
42806,13,1,directed
42807,13,1,directed
42808,13,1,directed
42809,13,1,directed
42810,13,1,directed
42811,13,1,directed
42812,13,1,directed
42813,13,1,directed
42814,13,1,directed
42815,13,1,directed
42816,13,1,directed
42817,13,1,directed
42818,13,1,directed
42819,13,1,directed
42820,13,1,directed
42821,13,1,directed
42822,13,1,directed
42823,13,1,directed
42824,13,1,directed
42825,13,1,directed
42826,13,1,directed
42827,13,1,directed
42828,13,1,directed
42829,13,1,directed
42830,13,1,directed
42831,13,1,directed
42832,13,1,directed
42833,13,1,directed
42834,13,1,directed
42835,13,1,directed
42836,13,1,directed
42837,13,1,directed
42838,13,1,directed
42839,13,1,directed
42840,13,1,directed
42841,13,1,directed
42842,13,1,directed
42843,13,1,directed
42844,13,1,directed
42845,13,1,directed
42846,13,1,directed
42847,13,1,directed
42848,13,1,directed
42849,13,1,directed
42850,13,1,directed
42851,13,1,directed
42852,13,1,directed
42853,13,1,directed
42854,13,1,directed
42855,13,1,directed
42856,13,1,directed
42857,13,1,directed
42858,13,1,directed
42859,13,1,directed
42860,13,1,directed
42861,13,1,directed
42862,13,1,directed
42863,13,1,directed
42864,13,1,directed
42865,13,1,directed
42866,13,1,directed
42867,13,1,directed
42868,13,1,directed
42869,13,1,directed
42870,13,1,directed
42871,13,1,directed
42872,13,1,directed
42873,13,1,directed
42874,13,1,directed
42875,13,1,directed
42876,13,1,directed
42877,13,1,directed
42878,13,1,directed
42879,13,1,directed
42880,13,1,directed
42881,13,1,directed
42882,13,1,directed
42883,13,1,directed
42884,13,1,directed
42885,13,1,directed
42886,13,1,directed
42887,13,1,directed
42888,13,1,directed
42889,13,1,directed
42890,13,1,directed
42891,13,1,directed
42892,13,1,directed
42893,13,1,directed
42894,13,1,directed
42895,13,1,directed
42896,13,1,directed
42897,13,1,directed
42898,13,1,directed
42899,13,1,directed
42900,13,1,directed
42901,13,1,directed
42902,13,1,directed
42903,13,1,directed
42904,13,1,directed
42905,13,1,directed
42906,13,1,directed
42907,13,1,directed
42908,13,1,directed
42909,13,1,directed
42910,13,1,directed
42911,13,1,directed
42912,13,1,directed
42913,13,1,directed
42914,13,1,directed
42915,13,1,directed
42916,13,1,directed
42917,13,1,directed
42918,13,1,directed
42919,13,1,directed
42920,13,1,directed
42921,13,1,directed
42922,13,1,directed
42923,13,1,directed
42924,13,1,directed
42925,13,1,directed
42926,13,1,directed
42927,13,1,directed
42928,13,1,directed
42929,13,1,directed
42930,13,1,directed
42931,13,1,directed
42932,13,1,directed
42933,13,1,directed
42934,13,1,directed
42935,13,1,directed
42936,13,1,directed
42937,13,1,directed
42938,13,1,directed
42939,13,1,directed
42940,13,1,directed
42941,13,1,directed
42942,13,1,directed
42943,13,1,directed
42944,13,1,directed
42945,13,1,directed
42946,13,1,directed
42947,13,1,directed
42948,13,1,directed
42949,13,1,directed
42950,13,1,directed
42951,13,1,directed
42952,13,1,directed
42953,13,1,directed
42954,13,1,directed
42955,13,1,directed
42956,13,1,directed
42957,13,1,directed
42958,13,1,directed
42959,13,1,directed
42960,13,1,directed
42961,13,1,directed
42962,13,1,directed
42963,13,1,directed
42964,13,1,directed
42965,13,1,directed
42966,13,1,directed
42967,13,1,directed
42968,13,1,directed
42969,13,1,directed
42970,13,1,directed
42971,13,1,directed
42972,13,1,directed
42973,13,1,directed
42974,13,1,directed
42975,13,1,directed
42976,13,1,directed
42977,13,1,directed
42978,13,1,directed
42979,13,1,directed
42980,13,1,directed
42981,13,1,directed
42982,13,1,directed
42983,13,1,directed
42984,13,1,directed
42985,13,1,directed
42986,13,1,directed
42987,13,1,directed
42988,13,1,directed
42989,13,1,directed
42990,13,1,directed
42991,13,1,directed
42992,13,1,directed
42993,13,1,directed
42994,13,1,directed
42995,13,1,directed
42996,13,1,directed
42997,13,1,directed
42998,13,1,directed
42999,13,1,directed
43000,13,1,directed
43001,13,1,directed
43002,13,1,directed
43003,13,1,directed
43004,13,1,directed
43005,13,1,directed
43006,13,1,directed
43007,13,1,directed
43008,13,1,directed
43009,13,1,directed
43010,13,1,directed
43011,13,1,directed
43012,13,1,directed
43013,13,1,directed
43014,13,1,directed
43015,13,1,directed
43016,13,1,directed
43017,13,1,directed
43018,13,1,directed
43019,13,1,directed
43020,13,1,directed
43021,13,1,directed
43022,13,1,directed
43023,13,1,directed
43024,13,1,directed
43025,13,1,directed
43026,13,1,directed
43027,13,1,directed
43028,13,1,directed
43029,13,1,directed
43030,13,1,directed
43031,13,1,directed
43032,13,1,directed
43033,13,1,directed
43034,13,1,directed
43035,13,1,directed
43036,13,1,directed
43037,13,1,directed
43038,13,1,directed
43039,13,1,directed
43040,13,1,directed
43041,13,1,directed
43042,13,1,directed
43043,13,1,directed
43044,13,1,directed
43045,13,1,directed
43046,13,1,directed
43047,13,1,directed
43048,13,1,directed
43049,13,1,directed
43050,13,1,directed
43051,13,1,directed
43052,13,1,directed
43053,13,1,directed
43054,13,1,directed
43055,13,1,directed
43056,13,1,directed
43057,13,1,directed
43058,13,1,directed
43059,13,1,directed
43060,13,1,directed
43061,13,1,directed
43062,13,1,directed
43063,13,1,directed
43064,13,1,directed
43065,13,1,directed
43066,13,1,directed
43067,13,1,directed
43068,13,1,directed
43069,13,1,directed
43070,13,1,directed
43071,13,1,directed
43072,13,1,directed
43073,13,1,directed
43074,13,1,directed
43075,13,1,directed
43076,13,1,directed
43077,13,1,directed
43078,13,1,directed
43079,13,1,directed
43080,13,1,directed
43081,13,1,directed
43082,13,1,directed
43083,13,1,directed
43084,13,1,directed
43085,13,1,directed
43086,13,1,directed
43087,13,1,directed
43088,13,1,directed
43089,13,1,directed
43090,13,1,directed
43091,13,1,directed
43092,13,1,directed
43093,13,1,directed
43094,13,1,directed
43095,13,1,directed
43096,13,1,directed
43097,13,1,directed
43098,13,1,directed
43099,13,1,directed
43100,13,1,directed
43101,13,1,directed
43102,13,1,directed
43103,13,1,directed
43104,13,1,directed
43105,13,1,directed
43106,13,1,directed
43107,13,1,directed
43108,13,1,directed
43109,13,1,directed
43110,13,1,directed
43111,13,1,directed
43112,13,1,directed
43113,13,1,directed
43114,13,1,directed
43115,13,1,directed
43116,13,1,directed
43117,13,1,directed
43118,13,1,directed
43119,13,1,directed
43120,13,1,directed
43121,13,1,directed
43122,13,1,directed
43123,13,1,directed
43124,13,1,directed
43125,13,1,directed
43126,13,1,directed
43127,13,1,directed
43128,13,1,directed
43129,13,1,directed
43130,13,1,directed
43131,13,1,directed
43132,13,1,directed
43133,13,1,directed
43134,13,1,directed
43135,13,1,directed
43136,13,1,directed
43137,13,1,directed
43138,13,1,directed
43139,13,1,directed
43140,13,1,directed
43141,13,1,directed
43142,13,1,directed
43143,13,1,directed
43144,13,1,directed
43145,13,1,directed
43146,13,1,directed
43147,13,1,directed
43148,13,1,directed
43149,13,1,directed
43150,13,1,directed
43151,13,1,directed
43152,13,1,directed
43153,13,1,directed
43154,13,1,directed
43155,13,1,directed
43156,13,1,directed
43157,13,1,directed
43158,13,1,directed
43159,13,1,directed
43160,13,1,directed
43161,13,1,directed
43162,13,1,directed
43163,13,1,directed
43164,13,1,directed
43165,13,1,directed
43166,13,1,directed
43167,13,1,directed
43168,13,1,directed
43169,13,1,directed
43170,13,1,directed
43171,13,1,directed
43172,13,1,directed
43173,13,1,directed
43174,13,1,directed
43175,13,1,directed
43176,13,1,directed
43177,13,1,directed
43178,13,1,directed
43179,13,1,directed
43180,13,1,directed
43181,13,1,directed
43182,13,1,directed
43183,13,1,directed
43184,14,1,directed
43185,14,1,directed
43186,14,1,directed
43187,15,1,directed
43188,15,1,directed
43189,15,1,directed
43190,15,1,directed
43191,15,17,directed
43192,15,6,directed
43193,15,17,directed
43194,15,1,directed
43195,15,6,directed
43196,15,1,directed
43197,15,1,directed
43198,15,17,directed
43199,15,1,directed
43200,15,1,directed
43201,15,1,directed
43202,15,1,directed
43203,15,1,directed
43204,15,1,directed
43205,15,6,directed
43206,15,1,directed
43207,15,1,directed
43208,15,6,directed
43209,15,6,directed
43210,15,6,directed
43211,15,1,directed
43212,15,6,directed
43213,15,1,directed
43214,15,1,directed
43215,15,1,directed
43216,15,17,directed
43217,15,1,directed
43218,15,1,directed
43219,15,1,directed
43220,15,1,directed
43221,15,6,directed
43222,15,1,directed
43223,15,17,directed
43224,15,6,directed
43225,15,1,directed
43226,15,6,directed
43227,15,1,directed
43228,15,1,directed
43229,15,17,directed
43230,15,6,directed
43231,15,17,directed
43232,15,1,directed
43233,15,1,directed
43234,15,1,directed
43235,15,1,directed
43236,15,6,directed
43237,15,1,directed
43238,15,1,directed
43239,15,17,directed
43240,15,17,directed
43241,15,1,directed
43242,15,1,directed
43243,15,1,directed
43244,15,17,directed
43245,15,1,directed
43246,15,1,directed
43247,15,17,directed
43248,15,1,directed
43249,15,17,directed
43250,15,17,directed
43251,15,1,directed
43252,15,1,directed
43253,15,1,directed
43254,15,17,directed
43255,15,17,directed
43256,15,17,directed
43257,15,1,directed
43258,15,17,directed
43259,15,17,directed
43260,15,1,directed
43261,15,6,directed
43262,15,17,directed
43263,15,6,directed
43264,15,1,directed
43265,15,17,directed
43266,15,1,directed
43267,15,1,directed
43268,15,17,directed
43269,15,1,directed
43270,15,1,directed
43271,15,1,directed
43272,15,1,directed
43273,15,1,directed
43274,15,1,directed
43275,15,17,directed
43276,15,17,directed
43277,15,17,directed
43278,15,17,directed
43279,15,17,directed
43280,15,1,directed
43281,15,1,directed
43282,15,1,directed
43283,15,1,directed
43284,15,1,directed
43285,15,6,directed
43286,15,1,directed
43287,15,1,directed
43288,15,17,directed
43289,15,1,directed
43290,15,1,directed
43291,15,1,directed
43292,15,1,directed
43293,15,17,directed
43294,15,17,directed
43295,15,17,directed
43296,15,17,directed
43297,15,17,directed
43298,15,17,directed
43299,15,17,directed
43300,15,17,directed
43301,15,17,directed
43302,15,17,directed
43303,15,1,directed
43304,15,1,directed
43305,15,1,directed
43306,15,17,directed
43307,15,17,directed
43308,15,1,directed
43309,15,1,directed
43310,15,17,directed
43311,15,17,directed
43312,15,1,directed
43313,15,1,directed
43314,15,17,directed
43315,15,6,directed
43316,15,1,directed
43317,15,1,directed
43318,15,17,directed
43319,15,1,directed
43320,15,1,directed
43321,15,1,directed
43322,15,1,directed
43323,15,1,directed
43324,15,17,directed
43325,15,1,directed
43326,15,1,directed
43327,15,1,directed
43328,15,17,directed
43329,15,17,directed
43330,15,17,directed
43331,15,17,directed
43332,15,17,directed
43333,15,17,directed
43334,15,17,directed
43335,15,17,directed
43336,15,1,directed
43337,15,1,directed
43338,15,17,directed
43339,15,17,directed
43340,15,6,directed
43341,15,1,directed
43342,15,1,directed
43343,15,17,directed
43344,15,1,directed
43345,15,17,directed
43346,15,1,directed
43347,15,17,directed
43348,15,17,directed
43349,15,17,directed
43350,15,17,directed
43351,15,17,directed
43352,15,6,directed
43353,15,6,directed
43354,15,1,directed
43355,15,6,directed
43356,15,1,directed
43357,15,17,directed
43358,15,17,directed
43359,15,17,directed
43360,15,1,directed
43361,15,17,directed
43362,15,1,directed
43363,15,6,directed
43364,15,1,directed
43365,15,1,directed
43366,15,1,directed
43367,15,17,directed
43368,15,17,directed
43369,15,17,directed
43370,15,17,directed
43371,15,1,directed
43372,15,17,directed
43373,15,17,directed
43374,15,17,directed
43375,15,1,directed
43376,15,1,directed
43377,15,1,directed
43378,15,17,directed
43379,15,1,directed
43380,15,17,directed
43381,15,1,directed
43382,15,1,directed
43383,15,17,directed
43384,15,17,directed
43385,15,1,directed
43386,15,1,directed
43387,15,17,directed
43388,15,1,directed
43389,15,1,directed
43390,15,6,directed
43391,15,1,directed
43392,15,1,directed
43393,15,1,directed
43394,15,1,directed
43395,15,17,directed
43396,15,17,directed
43397,15,1,directed
43398,15,17,directed
43399,15,17,directed
43400,15,1,directed
43401,15,1,directed
43402,15,17,directed
43403,15,6,directed
43404,15,1,directed
43405,15,17,directed
43406,15,6,directed
43407,15,17,directed
43408,15,1,directed
43409,15,6,directed
43410,15,1,directed
43411,15,17,directed
43412,15,6,directed
43413,15,17,directed
43414,15,17,directed
43415,15,1,directed
43416,15,17,directed
43417,15,1,directed
43418,15,17,directed
43419,15,1,directed
43420,15,1,directed
43421,15,6,directed
43422,15,17,directed
43423,15,6,directed
43424,15,1,directed
43425,15,1,directed
43426,15,17,directed
43427,15,17,directed
43428,15,1,directed
43429,15,17,directed
43430,15,1,directed
43431,15,6,directed
43432,15,17,directed
43433,15,17,directed
43434,15,17,directed
43435,15,1,directed
43436,15,1,directed
43437,15,1,directed
43438,15,17,directed
43439,15,1,directed
43440,15,1,directed
43441,15,17,directed
43442,15,17,directed
43443,15,1,directed
43444,15,1,directed
43445,15,17,directed
43446,15,17,directed
43447,15,17,directed
43448,15,1,directed
43449,15,1,directed
43450,15,1,directed
43451,15,6,directed
43452,15,6,directed
43453,15,17,directed
43454,15,6,directed
43455,15,17,directed
43456,15,17,directed
43457,15,17,directed
43458,15,1,directed
43459,15,1,directed
43460,15,6,directed
43461,15,17,directed
43462,15,1,directed
43463,15,17,directed
43464,15,17,directed
43465,15,17,directed
43466,15,1,directed
43467,15,1,directed
43468,15,1,directed
43469,15,1,directed
43470,15,17,directed
43471,15,1,directed
